territory_id,state,city,pattern,status,date_from,date_to,url
2106326,MA,Maracaçumé,adiarios_v1,atual,2019-10-20,2024-10-31,https://www.maracacume.ma.gov.br/diariooficial.php
2106631,MA,Matões do Norte,adiarios_v1,atual,2010-03-29,2024-10-31,https://www.matoesdonorte.ma.gov.br/diariooficial.php
2107506,MA,Paço do Lumiar,adiarios_v1,atual,2017-08-03,2024-10-31,https://www.pacodolumiar.ma.gov.br/diariooficial.php
2108207,MA,Pedreiras,adiarios_v1,atual,2015-02-20,2024-10-31,https://www.pedreiras.ma.gov.br/diariooficial.php
2108504,MA,Pindaré-Mirim,adiarios_v1,atual,2020-01-02,2024-10-31,https://www.pindaremirim.ma.gov.br/diariooficial.php
2108702,MA,Pio XII,adiarios_v1,descontinuado,2017-03-09,2024-07-31,https://www.pioxii.ma.gov.br/diariooficial.php
2110039,MA,Santa Luzia do Paruá,adiarios_v1,atual,2023-11-24,2024-11-01,https://www.santaluziadoparua.ma.gov.br/diariooficial.php
2112233,MA,Trizidela do Vale,adiarios_v1,atual,2015-12-09,2024-10-31,https://www.trizideladovale.ma.gov.br/diariooficial.php
2112704,MA,Vargem Grande,adiarios_v1,atual,2017-01-08,2024-11-01,https://www.vargemgrande.ma.gov.br/diariooficial.php
2112852,MA,Vila Nova dos Martírios,adiarios_v1,atual,2021-06-14,2024-10-31,https://www.vilanovadosmartirios.ma.gov.br/diariooficial.php
2301703,CE,Aurora,adiarios_v1,atual,2021-08-02,2024-10-31,https://www.aurora.ce.gov.br/diariooficial.php
2302800,CE,Canindé,adiarios_v1,atual,2017-08-03,2024-10-31,https://www.caninde.ce.gov.br/diariooficial.php
2303204,CE,Caririaçu,adiarios_v1,atual,2018-01-23,2024-10-30,https://www.caririacu.ce.gov.br/diariooficial.php
2303402,CE,Carnaubal,adiarios_v1,atual,2016-05-10,2024-10-31,https://www.carnaubal.ce.gov.br/diariooficial.php
2303709,CE,Caucaia,adiarios_v1,atual,2002-06-03,2024-10-31,https://www.caucaia.ce.gov.br/diariooficial.php
2303808,CE,Cedro,adiarios_v1,atual,0202-06-07,2024-11-01,https://www.cedro.ce.gov.br/diariooficial.php
2304004,CE,Coreaú,adiarios_v1,descontinuado,2024-05-03,2024-07-29,https://www.coreau.ce.gov.br/diariooficial.php
2304103,CE,Crateús,adiarios_v1,atual,2017-12-21,2024-11-01,https://www.crateus.ce.gov.br/diariooficial.php
2304202,CE,Crato,adiarios_v1,descontinuado,2019-04-30,2021-09-14,https://www.crato.ce.gov.br/diariooficial.php
2304608,CE,General Sampaio,adiarios_v1,atual,2016-09-15,2024-11-01,https://www.generalsampaio.ce.gov.br/diariooficial.php
2305209,CE,Hidrolândia,adiarios_v1,atual,2007-04-09,2024-11-01,https://www.hidrolandia.ce.gov.br/diariooficial.php
2305308,CE,Ibiapina,adiarios_v1,descontinuado,2022-11-25,2024-04-24,https://www.ibiapina.ce.gov.br/diariooficial.php
2306256,CE,Itaitinga,adiarios_v1,atual,2018-04-25,2024-10-31,https://www.itaitinga.ce.gov.br/diariooficial.php
2306900,CE,Jaguaribe,adiarios_v1,atual,2006-06-23,2024-11-01,https://www.jaguaribe.ce.gov.br/diariooficial.php
2307304,CE,Juazeiro do Norte,adiarios_v1,atual,2021-01-12,2024-10-31,https://www.juazeirodonorte.ce.gov.br/diariooficial.php
2307601,CE,Limoeiro do Norte,adiarios_v1,atual,2017-04-10,2024-10-31,https://www.limoeirodonorte.ce.gov.br/diariooficial.php
2308302,CE,Milagres,adiarios_v1,descontinuado,2016-05-20,2024-08-30,https://www.milagres.ce.gov.br/diariooficial.php
2308500,CE,Mombaça,adiarios_v1,descontinuado,2017-03-24,2018-01-10,https://www.mombaca.ce.gov.br/diariooficial.php
2308609,CE,Monsenhor Tabosa,adiarios_v1,descontinuado,2022-01-03,2023-07-10,https://www.monsenhortabosa.ce.gov.br/diariooficial.php
2308906,CE,Morrinhos,adiarios_v1,descontinuado,2021-07-27,2022-03-31,https://www.morrinhos.ce.gov.br/diariooficial.php
2309102,CE,Mulungu,adiarios_v1,descontinuado,2021-02-04,2021-04-08,https://www.mulungu.ce.gov.br/diariooficial.php
2309607,CE,Pacajus,adiarios_v1,atual,2018-10-26,2024-10-31,https://www.pacajus.ce.gov.br/diariooficial.php
2310407,CE,Paramoti,adiarios_v1,atual,2023-01-02,2024-11-01,https://www.paramoti.ce.gov.br/diariooficial.php
2310803,CE,Pereiro,adiarios_v1,atual,2020-01-03,2024-11-01,https://www.pereiro.ce.gov.br/diariooficial.php
2312205,CE,Santa Quitéria,adiarios_v1,descontinuado,2021-05-23,2022-12-30,https://www.santaquiteria.ce.gov.br/diariooficial.php
2312304,CE,São Benedito,adiarios_v1,atual,0018-02-15,2024-10-31,https://www.saobenedito.ce.gov.br/diariooficial.php
2312502,CE,São João do Jaguaribe,adiarios_v1,atual,2006-06-23,2024-11-01,https://www.jaguaribe.ce.gov.br/diariooficial.php
2313302,CE,Tauá,adiarios_v1,atual,2019-08-30,2024-11-01,https://www.taua.ce.gov.br/diariooficial.php
2313401,CE,Tianguá,adiarios_v1,atual,2021-11-03,2024-10-31,https://www.tiangua.ce.gov.br/diariooficial.php
2313906,CE,Uruoca,adiarios_v1,atual,2017-01-02,2024-11-01,https://www.uruoca.ce.gov.br/diariooficial.php
2314102,CE,Viçosa do Ceará,adiarios_v1,atual,2018-06-12,2024-10-31,https://www.vicosa.ce.gov.br/diariooficial.php
2401909,RN,Caiçara do Rio do Vento,adiarios_v1,descontinuado,2023-03-22,2023-05-02,https://www.caicaradoriodovento.rn.gov.br/diariooficial.php
2402105,RN,Campo Redondo,adiarios_v1,descontinuado,2024-06-17,2024-07-23,https://www.camporedondo.rn.gov.br/diariooficial.php
2402501,RN,Carnaubais,adiarios_v1,atual,2017-01-05,2024-10-30,https://www.carnaubais.rn.gov.br/diariooficial.php
2403509,RN,Espírito Santo,adiarios_v1,atual,2024-09-06,2024-10-01,https://www.espiritosanto.rn.gov.br/diariooficial.php
2403905,RN,Francisco Dantas,adiarios_v1,atual,1983-05-05,2024-10-17,https://www.franciscodantas.rn.gov.br/diariooficial.php
2404903,RN,Itaú,adiarios_v1,atual,2021-01-04,2024-11-01,https://www.itau.rn.gov.br/diariooficial.php
2405108,RN,Jandaíra,adiarios_v1,descontinuado,2022-12-20,2023-03-17,https://www.jandaira.rn.gov.br/diariooficial.php
2405900,RN,João Dias,adiarios_v1,atual,2022-03-21,2024-10-30,https://www.joaodias.rn.gov.br/diariooficial.php
2407005,RN,Luís Gomes,adiarios_v1,atual,2018-04-03,2024-10-30,https://www.luisgomes.rn.gov.br/diariooficial.php
2407252,RN,Major Sales,adiarios_v1,atual,0202-08-04,2024-10-30,https://www.majorsales.rn.gov.br/diariooficial.php
2408300,RN,Nova Cruz,adiarios_v1,atual,2013-04-01,2024-10-31,https://www.novacruz.rn.gov.br/diariooficial.php
2409100,RN,Passa e Fica,adiarios_v1,atual,2014-01-04,2024-10-30,https://www.passaefica.rn.gov.br/diariooficial.php
2409407,RN,Pau dos Ferros,adiarios_v1,atual,2022-09-28,2024-10-31,https://www.paudosferros.rn.gov.br/diariooficial.php
2410306,RN,Serra Caiada,adiarios_v1,descontinuado,2023-01-31,2023-02-17,https://www.serracaiada.rn.gov.br/diariooficial.php
2411007,RN,Rodolfo Fernandes,adiarios_v1,atual,2015-02-05,2024-11-01,https://www.rodolfofernandes.rn.gov.br/diariooficial.php
2411205,RN,Santa Cruz,adiarios_v1,atual,2022-01-04,2024-10-31,https://www.santacruz.rn.gov.br/diariooficial.php
2411908,RN,São Francisco do Oeste,adiarios_v1,atual,2023-02-07,2024-11-01,https://www.saofranciscodooeste.rn.gov.br/diariooficial.php
2413706,RN,Sítio Novo,adiarios_v1,descontinuado,2022-12-29,2023-10-18,https://www.sitionovo.rn.gov.br/diariooficial.php
2413805,RN,Taboleiro Grande,adiarios_v1,atual,2013-01-28,2024-10-31,https://www.taboleirogrande.rn.gov.br/diariooficial.php
2414159,RN,Tenente Laurentino Cruz,adiarios_v1,atual,2024-05-30,2024-10-31,https://www.tenentelaurentinocruz.rn.gov.br/diariooficial.php
2500304,PB,Alagoa Grande,adiarios_v1,atual,2024-06-20,2024-10-30,https://www.alagoagrande.pb.gov.br/diariooficial.php
2500403,PB,Alagoa Nova,adiarios_v1,atual,2022-12-29,2024-11-01,https://www.alagoanova.pb.gov.br/diariooficial.php
2502201,PB,Bom Jesus,adiarios_v1,atual,0014-02-10,2024-10-30,https://www.prefeiturabomjesus.pb.gov.br/diariooficial.php
2502706,PB,Borborema,adiarios_v1,atual,2013-03-31,2024-10-30,https://www.borborema.pb.gov.br/diariooficial.php
2503308,PB,Cachoeira dos Índios,adiarios_v1,atual,0202-08-23,2024-10-31,https://www.cachoeiradosindios.pb.gov.br/diariooficial.php
2503506,PB,Cacimba de Dentro,adiarios_v1,atual,2024-02-05,2024-10-21,https://www.cacimbadedentro.pb.gov.br/diariooficial.php
2503704,PB,Cajazeiras,adiarios_v1,atual,2017-02-02,2024-10-29,https://www.cajazeiras.pb.gov.br/diariooficial.php
2503753,PB,Cajazeirinhas,adiarios_v1,atual,2024-02-06,2024-10-23,https://www.cajazeirinhas.pb.gov.br/diariooficial.php
2504033,PB,Capim,adiarios_v1,atual,2020-08-18,2024-10-30,https://www.capim.pb.gov.br/diariooficial.php
2504801,PB,Coremas,adiarios_v1,atual,1202-11-16,2024-10-28,https://www.coremas.pb.gov.br/diariooficial.php
2505238,PB,Cuité de Mamanguape,adiarios_v1,descontinuado,2024-01-02,2024-09-17,https://www.cuitedemamanguape.pb.gov.br/diariooficial.php
2507309,PB,Jacaraú,adiarios_v1,atual,2019-03-07,2024-10-31,https://www.jacarau.pb.gov.br/diariooficial.php
2507408,PB,Jericó,adiarios_v1,descontinuado,2021-06-01,2024-08-13,https://www.jerico.pb.gov.br/diariooficial.php
2509156,PB,Marizópolis,adiarios_v1,atual,2021-01-27,2024-11-01,https://www.marizopolis.pb.gov.br/diariooficial.php
2511707,PB,Pilõezinhos,adiarios_v1,atual,2022-06-01,2024-10-25,https://www.piloezinhos.pb.gov.br/diariooficial.php
2512747,PB,Riachão,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2512754,PB,Riachão do Bacamarte,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2512762,PB,Riachão do Poço,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2514453,PB,São José dos Ramos,adiarios_v1,atual,2021-01-04,2024-10-11,https://www.saojosedosramos.pb.gov.br/diariooficial.php
2515906,PB,Serraria,adiarios_v1,atual,2024-03-01,2024-10-02,https://www.serraria.pb.gov.br/diariooficial.php
2515930,PB,Sertãozinho,adiarios_v1,descontinuado,2024-02-01,2027-07-05,https://www.sertaozinho.pb.gov.br/diariooficial.php
2516003,PB,Solânea,adiarios_v1,descontinuado,2021-05-13,2024-09-03,https://www.solanea.pb.gov.br/diariooficial.php
2516409,PB,Tacima,adiarios_v1,atual,2021-03-19,2024-10-28,https://www.pmtacima.pb.gov.br/diariooficial.php
2611101,PE,Petrolina,doem,atual,2014-03-06,2024-10-31,http://doem.org.br/pe/petrolina/diarios
2614303,PE,Moreilândia,adiarios_v1,atual,2021-04-09,2024-10-23,https://www.moreilandia.pe.gov.br/diariooficial.php
2708907,AL,Satuba,doem,descontinuado,2013-01-02,2017-11-17,https://doem.org.br/al/satuba/diarios
2802809,SE,Indiaroba,doem,descontinuado,2014-04-30,2019-06-14,https://doem.org.br/se/indiaroba/diarios
2804805,SE,Nossa Senhora do Socorro,doem,atual,2022-11-07,2024-10-30,http://doem.org.br/se/nossasenhoradosocorro/diarios
2900306,BA,Acajutiba,doem,atual,2013-01-30,2024-10-31,https://doem.org.br/ba/acajutiba/diarios
2900504,BA,Érico Cardoso,doem,descontinuado,2016-02-19,2018-03-28,http://doem.org.br/ba/ericocardoso/diarios
2900702,BA,Alagoinhas,doem,atual,2015-01-28,2024-10-31,http://doem.org.br/ba/alagoinhas/diarios
2900801,BA,Alcobaça,doem,atual,2012-01-02,2024-10-31,https://doem.org.br/ba/alcobaca/diarios
2901403,BA,Angical,doem,atual,2021-01-04,2024-10-31,http://doem.org.br/ba/angical/diarios
2901700,BA,Antônio Cardoso,doem,descontinuado,2012-01-02,2020-11-30,http://doem.org.br/ba/antoniocardoso/diarios
2902658,BA,Banzaê,doem,atual,2017-02-02,2024-11-01,https://doem.org.br/ba/banzae/diarios
2903201,BA,Barreiras,doem,descontinuado,2013-02-05,2017-03-10,https://doem.org.br/ba/barreiras/diarios
2903235,BA,Barro Alto,doem,descontinuado,2021-04-06,2021-07-21,https://doem.org.br/ba/barroalto/diarios
2903276,BA,Barrocas,doem,descontinuado,2017-01-02,2021-11-30,http://doem.org.br/ba/barrocas/diarios
2904902,BA,Cachoeira,doem,descontinuado,2017-01-03,2021-01-27,http://doem.org.br/ba/cachoeira/diarios
2905008,BA,Caculé,doem,descontinuado,2014-01-02,2021-01-28,http://doem.org.br/ba/cacule/diarios
2905206,BA,Caetité,doem,atual,2021-04-27,2024-10-31,http://doem.org.br/ba/caetite/diarios
2905800,BA,Camamu,doem,descontinuado,2017-01-03,2020-11-30,https://doem.org.br/ba/camamu/diarios
2905909,BA,Campo Alegre de Lourdes,doem,descontinuado,2020-11-30,2024-08-30,https://doem.org.br/ba/campoalegredelourdes/diarios
2906006,BA,Campo Formoso,doem,atual,2013-01-31,2024-10-31,https://doem.org.br/ba/campoformoso/diarios
2906501,BA,Candeias,doem,descontinuado,2013-10-23,2018-11-30,http://doem.org.br/ba/candeias/diarios
2906808,BA,Cansanção,doem,descontinuado,2011-01-03,2015-01-29,https://doem.org.br/ba/cansancao/diarios
2906824,BA,Canudos,doem,atual,2013-01-04,2024-10-31,https://doem.org.br/ba/canudos/diarios
2907400,BA,Catolândia,doem,descontinuado,2015-05-06,2021-01-27,https://doem.org.br/ba/catolandia/diarios
2907509,BA,Catu,doem,descontinuado,2014-07-17,2021-04-19,https://doem.org.br/ba/catu/diarios
2907806,BA,Cícero Dantas,doem,atual,2012-01-03,2024-10-31,https://doem.org.br/ba/cicerodantas/diarios
2907905,BA,Cipó,doem,atual,2012-01-02,2024-11-01,http://doem.org.br/ba/cipo/diarios
2909406,BA,Cotegipe,doem,atual,2023-01-05,2024-10-28,https://doem.org.br/ba/cotegipe/diarios
2909703,BA,Cristópolis,doem,atual,2021-01-12,2024-10-31,https://doem.org.br/ba/cristopolis/diarios
2909802,BA,Cruz das Almas,doem,atual,2021-04-01,2024-11-01,http://doem.org.br/ba/cruzdasalmas/diarios
2910602,BA,Esplanada,doem,atual,2021-01-04,2024-10-31,https://doem.org.br/ba/esplanada/diarios
2910909,BA,Firmino Alves,doem,descontinuado,2021-01-06,2021-06-09,https://doem.org.br/ba/firminoalves/diarios
2911006,BA,Floresta Azul,doem,descontinuado,2017-01-02,2022-11-30,http://doem.org.br/ba/florestaazul/diarios
2911105,BA,Formosa do Rio Preto,doem,atual,2021-01-04,2024-10-31,http://doem.org.br/ba/formosadoriopreto/diarios
2911303,BA,Gentio do Ouro,doem,descontinuado,2018-01-03,2018-11-30,http://doem.org.br/ba/gentiodoouro/diarios
2911501,BA,Gongogi,doem,descontinuado,2013-01-10,2017-01-30,https://doem.org.br/ba/gongogi/diarios
2911857,BA,Heliópolis,doem,descontinuado,2010-01-07,2013-02-20,https://doem.org.br/ba/heliopolis/diarios
2913705,BA,Inhambupe,doem,atual,2013-01-02,2024-10-31,https://doem.org.br/ba/inhambupe/diarios
2913903,BA,Ipiaú,doem,atual,2016-05-09,2024-10-31,https://doem.org.br/ba/ipiau/diarios
2914505,BA,Irará,doem,atual,2014-04-24,2024-10-31,http://doem.org.br/ba/irara/diarios
2914703,BA,Itaberaba,doem,atual,2022-07-04,2024-11-01,https://doem.org.br/ba/itaberaba/diarios
2915007,BA,Itaeté,doem,descontinuado,2021-01-04,2021-05-13,https://doem.org.br/ba/itaete/diarios
2915601,BA,Itamaraju,doem,atual,2008-03-28,2024-11-01,http://doem.org.br/ba/itamaraju/diarios
2916401,BA,Itapetinga,doem,atual,2010-01-04,2024-10-31,https://doem.org.br/ba/itapetinga/diarios
2916500,BA,Itapicuru,doem,atual,2014-01-02,2024-10-31,http://doem.org.br/ba/itapicuru/diarios
2917201,BA,Ituaçu,doem,atual,2015-02-04,2024-10-31,https://doem.org.br/ba/ituacu/diarios
2917607,BA,Jaguaquara,doem,atual,2021-04-05,2024-10-31,https://doem.org.br/ba/jaguaquara/diarios
2917706,BA,Jaguarari,doem,descontinuado,2011-04-04,2019-04-26,http://doem.org.br/ba/jaguarari/diarios
2918407,BA,Juazeiro,doem,atual,2013-02-01,2024-11-01,https://doem.org.br/ba/juazeiro/diarios
2918803,BA,Laje,doem,atual,2020-01-08,2024-11-01,https://doem.org.br/ba/laje/diarios
2918902,BA,Lajedão,doem,atual,2021-04-14,2024-10-30,https://doem.org.br/ba/lajedao/diarios
2919603,BA,Macajuba,doem,atual,2014-03-17,2024-10-31,http://doem.org.br/ba/macajuba/diarios
2920908,BA,Mascote,doem,atual,2010-01-04,2024-10-29,https://doem.org.br/ba/mascote/diarios
2921104,BA,Medeiros Neto,doem,descontinuado,2012-01-03,2022-11-22,https://doem.org.br/ba/medeirosneto/diarios
2921500,BA,Monte Santo,doem,atual,2013-01-09,2024-10-30,https://doem.org.br/ba/montesanto/diarios
2921708,BA,Morro do Chapéu,doem,atual,2013-03-01,2024-10-31,https://doem.org.br/ba/morrodochapeu/diarios
2922003,BA,Mucuri,doem,atual,2011-04-05,2024-10-31,https://doem.org.br/ba/mucuri/diarios
2922102,BA,Mundo Novo,doem,descontinuado,2012-01-02,2017-01-03,http://doem.org.br/ba/mundonovo/diarios
2923209,BA,Oliveira dos Brejinhos,doem,descontinuado,2019-02-01,2020-03-02,https://doem.org.br/ba/oliveiradosbrejinhos/diarios
2925501,BA,Prado,doem,atual,2013-02-04,2024-11-01,http://doem.org.br/ba/prado/diarios
2926608,BA,Ribeira do Pombal,doem,descontinuado,2014-01-16,2021-03-12,https://doem.org.br/ba/ribeiradopombal/diarios
2927101,BA,Rodelas,doem,descontinuado,2013-01-29,2018-08-16,http://doem.org.br/ba/rodelas/diarios
2927705,BA,Santa Cruz Cabrália,doem,atual,2017-01-09,2024-10-31,https://doem.org.br/ba/santacruzcabralia/diarios
2928059,BA,Santa Luzia,doem,descontinuado,2021-01-04,2024-01-29,http://doem.org.br/ba/santaluzia/diarios
2928406,BA,Santa Rita de Cássia,doem,atual,2021-01-04,2024-10-30,https://doem.org.br/ba/santaritadecassia/diarios
2928604,BA,Santo Amaro,doem,descontinuado,2013-01-03,2021-02-16,https://doem.org.br/ba/santoamaro/diarios
2928802,BA,Santo Estêvão,doem,atual,2009-11-09,2024-10-31,https://doem.org.br/ba/santoestevao/diarios
2929305,BA,São Gonçalo dos Campos,doem,descontinuado,2014-01-03,2016-11-30,https://doem.org.br/ba/saogoncalodoscampos/diarios
2929701,BA,Sátiro Dias,doem,atual,2021-03-30,2024-10-31,http://doem.org.br/ba/satirodias/diarios
2929800,BA,Saúde,doem,descontinuado,2013-01-25,2017-03-15,https://doem.org.br/ba/saude/diarios
2930105,BA,Senhor do Bonfim,doem,atual,2013-01-03,2024-10-31,http://doem.org.br/ba/senhordobonfim/diarios
2930204,BA,Sento Sé,doem,atual,2017-01-02,2024-10-31,https://doem.org.br/ba/sentose/diarios
2930402,BA,Serra Preta,doem,descontinuado,2012-01-04,2017-01-30,https://doem.org.br/ba/serrapreta/diarios
2930907,BA,Tabocas do Brejo Velho,doem,descontinuado,2013-01-04,2021-01-27,http://doem.org.br/ba/tabocasdobrejovelho/diarios
2931301,BA,Tapiramutá,doem,atual,2021-01-04,2024-11-01,https://doem.org.br/ba/tapiramuta/diarios
2931350,BA,Teixeira de Freitas,doem,descontinuado,2017-03-10,2022-07-26,http://doem.org.br/ba/teixeiradefreitas/diarios
2931608,BA,Teolândia,doem,atual,2014-01-15,2024-11-01,https://doem.org.br/ba/teolandia/diarios
2931905,BA,Tucano,doem,atual,2013-01-04,2024-11-01,http://doem.org.br/ba/tucano/diarios
4110508,PR,Ipiranga,doem,atual,2015-09-28,2024-10-31,https://doem.org.br/pr/ipiranga/diarios
4126702,PR,Tamboara,doem,atual,2022-08-22,2024-11-01,https://doem.org.br/pr/tamboara/diarios
